probability_0,probability_1
0.9996724128723145,0.0003276342758908868
0.9983206391334534,0.0016793219838291407
0.998199462890625,0.0018005523597821593
0.019233888015151024,0.9807660579681396
0.9996286630630493,0.0003712728212121874
0.986596405506134,0.013403602875769138
0.010684226639568806,0.9893157482147217
0.0479123629629612,0.9520876407623291
0.033865418285131454,0.9661345481872559
0.9996392726898193,0.0003607540566008538
0.9999074935913086,9.244315879186615e-05
0.002104085637256503,0.9978958368301392
0.9999476671218872,5.235711796558462e-05
0.0009712508763186634,0.9990288019180298
0.9945808053016663,0.005419157911092043
0.9979028701782227,0.0020971507765352726
0.9999996423721313,4.0646219190421107e-07
0.9990807771682739,0.0009192050201818347
1.0,5.253313517528113e-08
0.979250431060791,0.020749540999531746
0.9697778820991516,0.030222104862332344
0.9781573414802551,0.021842699497938156
0.9999779462814331,2.2002868718118407e-05
0.9993100166320801,0.0006899639265611768
0.08242369443178177,0.917576253414154
0.9986444115638733,0.0013555558398365974
0.9983353018760681,0.0016646713484078646
0.9999412298202515,5.8787707530427724e-05
0.004774796310812235,0.995225191116333
0.9997701048851013,0.00022987002739682794
0.9961905479431152,0.0038093694020062685
0.025411976501345634,0.9745880961418152
0.9999048709869385,9.517556463833898e-05
0.9769947528839111,0.02300523966550827
0.002539006294682622,0.9974609613418579
0.999829888343811,0.00017011408635880798
0.999996542930603,3.41939221470966e-06
0.002104696352034807,0.9978952407836914
0.0027822344563901424,0.9972177743911743
0.08149344474077225,0.9185065031051636
0.9199697375297546,0.08003029227256775
0.9997747540473938,0.0002252171834697947
0.9944310784339905,0.005568923894315958
0.9993188381195068,0.0006811775965616107
0.9994726777076721,0.0005273230490274727
0.9998661279678345,0.00013379583833739161
0.9999109506607056,8.89828588697128e-05
0.9974197149276733,0.0025803297758102417
0.0008097959798760712,0.9991901516914368
0.9912448525428772,0.008755136281251907
0.9890902638435364,0.010909718461334705
0.9999854564666748,1.4530530279444065e-05
0.9999849796295166,1.5005159184511285e-05
0.9999772310256958,2.2721746063325554e-05
0.9999703168869019,2.96293364954181e-05
0.003260246943682432,0.9967398047447205
0.9999102354049683,8.976369281299412e-05
0.9776687622070312,0.02233124151825905
0.9933742880821228,0.006625722628086805
0.9761828780174255,0.023817062377929688
0.9999443292617798,5.564009916270152e-05
0.9998846054077148,0.00011540637206053361
0.9999960660934448,3.880134954670211e-06
0.9999877214431763,1.2308688383200206e-05
0.9998902082443237,0.00010974640463246033
0.9999397993087769,6.023771857144311e-05
0.02063852734863758,0.9793614745140076
0.009647329337894917,0.9903526902198792
0.007713502738624811,0.9922864437103271
0.011258354410529137,0.9887416958808899
0.9993321299552917,0.0006678909412585199
0.968264639377594,0.03173540160059929
0.9900392889976501,0.00996067188680172
0.9998118281364441,0.0001881668285932392
0.9992569088935852,0.0007430901168845594
0.9999725818634033,2.74608755717054e-05
0.9999712705612183,2.877127735700924e-05
0.9999842643737793,1.5698289644205943e-05
0.0016442929627373815,0.9983556866645813
0.07872406393289566,0.9212759137153625
0.003502508392557502,0.9964975714683533
0.009566223248839378,0.9904338121414185
0.014638411812484264,0.9853615760803223
0.9661938548088074,0.03380613401532173
0.9930470585823059,0.006952958181500435
0.9975380897521973,0.002461889525875449
0.9997411370277405,0.0002588485658634454
0.9999097585678101,9.019794379128143e-05
0.9999823570251465,1.763232830853667e-05
0.9999804496765137,1.9586104826885276e-05
0.9999994039535522,5.804205329695833e-07
0.9999890327453613,1.096978667192161e-05
