fold,epoch,train_loss,validation_loss,validation_accuracy
3,30,0.037698201158696126,0.03791844844818115,1.0
3,31,0.0331447826283972,0.03477059677243233,1.0
3,32,0.050057435203391266,0.026781845837831497,1.0
3,33,0.07011723884231294,0.10830964893102646,0.9213483333587646
3,34,0.044853844415501255,0.04300826042890549,1.0
3,35,0.043944151919630484,0.03316044807434082,1.0
3,36,0.03446307122859808,0.0363985151052475,1.0
3,37,0.03365130312121509,0.02884078212082386,1.0
3,38,0.028428000133589405,0.023504728451371193,1.0
3,39,0.028828575999935723,0.019000926986336708,1.0
3,40,0.035496763160923865,0.030543901026248932,1.0
3,41,0.024259559105119437,0.016099555417895317,1.0
3,42,0.02692789637752811,0.016652747988700867,1.0
3,43,0.023529119475189684,0.018568841740489006,1.0
3,44,0.021262601644391445,0.01976248063147068,1.0
3,45,0.0235657518505669,0.013706854544579983,1.0
3,46,0.02234185946738476,0.017057187855243683,1.0
3,47,0.01969867710934004,0.01429838128387928,1.0
3,48,0.017109916238185696,0.010665243491530418,1.0
3,49,0.014544867093453323,0.017557039856910706,1.0
3,50,0.039426714867886986,0.00902531761676073,1.0
3,51,0.02195652915150537,0.019311413168907166,1.0
3,52,0.016366147441560844,0.03026765026152134,1.0
3,53,0.029505387901345177,0.017824754118919373,1.0
3,54,0.04329472444856258,0.01661561243236065,1.0
3,55,0.05512807136663543,0.022882284596562386,1.0
3,56,0.035752469640406195,0.032551396638154984,1.0
3,57,0.022945829240791023,0.02361907623708248,1.0
3,58,0.029824840023999325,0.020531324669718742,1.0
3,59,0.03790707052077936,0.024667026475071907,1.0
3,60,0.02002800500873105,0.014029417186975479,1.0
4,1,0.4306155663827506,0.454056978225708,0.8777777552604675
4,2,0.32681270231858145,0.3243027329444885,0.8999999761581421
4,3,0.2962761804543806,0.2487456053495407,0.9333333373069763
4,4,0.27663258195582013,0.20991641283035278,0.9666666388511658
4,5,0.22893725574345877,0.19014635682106018,1.0
4,6,0.20600572804719702,0.16191236674785614,1.0
4,7,0.17980845544219676,0.16164858639240265,0.9888888597488403
4,8,0.16394464572819556,0.1491795927286148,1.0
4,9,0.1565220984141471,0.10444696247577667,1.0
4,10,0.14918292589609136,0.12605229020118713,0.9888888597488403
4,11,0.14263568563355924,0.0984555259346962,1.0
4,12,0.10401191891721599,0.1013854444026947,0.9888888597488403
4,13,0.12339491804660355,0.07639727741479874,1.0
4,14,0.09462286877698002,0.08083449304103851,0.9888888597488403
4,15,0.10673888480465715,0.1355033963918686,1.0
4,16,0.10082693603815954,0.05432567000389099,1.0
4,17,0.09292206464551431,0.07509879767894745,1.0
4,18,0.09869970496517519,0.06487273424863815,0.9888888597488403
4,19,0.09912352247462088,0.0711526870727539,1.0
4,20,0.09135436731807435,0.10839439183473587,0.9888888597488403
4,21,0.09265070634981545,0.042560234665870667,1.0
4,22,0.06921723538505438,0.0510873906314373,1.0
4,23,0.06856573080818956,0.03661874309182167,1.0
4,24,0.06408295171201558,0.04239295423030853,1.0
4,25,0.07052661010285438,0.031625013798475266,1.0
4,26,0.05425614538443023,0.03646743670105934,1.0
4,27,0.05799561479638295,0.03031342290341854,1.0
4,28,0.06920935855715314,0.03752094507217407,1.0
4,29,0.0586596862387262,0.06210150197148323,0.9888888597488403
4,30,0.052678157323302485,0.02901904098689556,1.0
4,31,0.08796010816788805,0.025392238050699234,1.0
4,32,0.0526727851665481,0.03550542891025543,1.0
4,33,0.04246110957918575,0.02233743853867054,1.0
4,34,0.06555070197055353,0.040518537163734436,1.0
4,35,0.06096703863769605,0.06988146156072617,0.9888888597488403
4,36,0.05164453407842151,0.03923026844859123,1.0
4,37,0.056544112566426316,0.0209276732057333,1.0
4,38,0.034700180779504514,0.016998086124658585,1.0
4,39,0.06027506398891217,0.05688520893454552,1.0
4,40,0.038838481499674574,0.04885965585708618,1.0
4,41,0.04303190120346639,0.01625381037592888,1.0
4,42,0.03834065185726018,0.023127812892198563,1.0
4,43,0.03684464665078326,0.029848787933588028,1.0
4,44,0.038108401617951156,0.01630493812263012,1.0
4,45,0.03177965273926271,0.02142319083213806,1.0
4,46,0.03555801296761023,0.016139257699251175,1.0
4,47,0.0251570177053549,0.02345956116914749,1.0
4,48,0.036092486901424865,0.02491735853254795,1.0
4,49,0.035461013488348014,0.020907271653413773,1.0
4,50,0.05947595884642713,0.02261347323656082,1.0
4,51,0.05645708221098336,0.014205241575837135,1.0
4,52,0.04266628456296842,0.020919499918818474,1.0
4,53,0.02772507144560142,0.05028856173157692,1.0
4,54,0.029116427988966527,0.012819740921258926,1.0
4,55,0.026205134737557468,0.008977042511105537,1.0
4,56,0.021532593346432427,0.01128181628882885,1.0
4,57,0.025603477139468433,0.01036325003951788,1.0
4,58,0.02422480569195352,0.018540652468800545,1.0
4,59,0.018240948737655555,0.0131139000877738,1.0
4,60,0.02571051872402265,0.010469799861311913,1.0
4,61,0.023183486372932216,0.007877917028963566,1.0
4,62,0.02109500860476362,0.01560280192643404,1.0
4,63,0.017541562664986316,0.019483091309666634,1.0
4,64,0.03658747238760495,0.009088077582418919,1.0
4,65,0.031028603321939543,0.0065782759338617325,1.0
4,66,0.016383992302236635,0.026002012193202972,1.0
4,67,0.016797112064302296,0.007054390385746956,1.0
4,68,0.01642620114825707,0.006987251341342926,1.0
4,69,0.02622884177752045,0.01454540528357029,1.0
4,70,0.02062423761872297,0.011494966223835945,1.0
4,71,0.021239288686388764,0.006377658806741238,1.0
4,72,0.03463825110078517,0.03622983396053314,0.9888888597488403
4,73,0.027124376339807035,0.02908008173108101,1.0
4,74,0.0409431057205187,0.030728202313184738,1.0
4,75,0.02432032320545523,0.012149626389145851,1.0
4,76,0.026125883405709135,0.008381152525544167,1.0
4,77,0.015350789346253675,0.01336761750280857,1.0
4,78,0.016621365434443834,0.006085048895329237,1.0
4,79,0.019219801462775108,0.007590742781758308,1.0
4,80,0.014237815853805173,0.00772385997697711,1.0
