fold,epoch,train_loss,validation_loss,validation_accuracy
2,3,0.8095879098556561,0.8115269541740417,0.8823529481887817
2,4,0.7168976258299204,0.6943008899688721,0.9215686321258545
2,5,0.6813762264544737,0.6081798076629639,0.9411764740943909
2,6,0.6091491896346961,0.5456860065460205,0.9673202633857727
2,7,0.5409149670734086,0.4993855953216553,0.9738562107086182
2,8,0.4946953757515167,0.4384821355342865,0.9738562107086182
2,9,0.4473385629374222,0.39030927419662476,0.9738562107086182
2,10,0.44620986557539616,0.36994636058807373,0.9673202633857727
2,11,0.3716473844131278,0.3428070545196533,0.9738562107086182
2,12,0.3503450648911172,0.2836587131023407,0.9803921580314636
2,13,0.3583757707526564,0.2657071352005005,0.9738562107086182
2,14,0.31330289754121665,0.2542168200016022,0.9803921580314636
2,15,0.29463298335754673,0.22914081811904907,0.9738562107086182
2,16,0.27277703142032944,0.20046940445899963,0.9738562107086182
2,17,0.26717705533491165,0.1865893453359604,0.9803921580314636
2,18,0.2547343523142724,0.18670079112052917,0.9803921580314636
2,19,0.23621296483045184,0.18046754598617554,0.9803921580314636
2,20,0.27033162749679396,0.1756116896867752,0.9934640526771545
2,21,0.2186272340779864,0.15823189914226532,0.9869281053543091
2,22,0.17910677011452575,0.13804449141025543,0.9869281053543091
2,23,0.19917846192194763,0.14828357100486755,0.9803921580314636
2,24,0.198799414674663,0.1233716830611229,0.9803921580314636
2,25,0.1797265467031042,0.1285870522260666,0.9803921580314636
2,26,0.16837217180089578,0.13881245255470276,0.9738562107086182
2,27,0.16453264603734682,0.11353855580091476,0.9869281053543091
2,28,0.20734414375028132,0.11839532852172852,0.9673202633857727
2,29,0.17373956348642958,0.10536680370569229,0.9934640526771545
2,30,0.18498691949764443,0.10404913127422333,0.9803921580314636
2,31,0.15935214817024476,0.10142099112272263,0.9869281053543091
2,32,0.19260074472960148,0.0962093248963356,0.9869281053543091
2,33,0.13872349407919293,0.09523408859968185,0.9803921580314636
2,34,0.1614011139843051,0.09075028449296951,0.9869281053543091
2,35,0.15090377170946345,0.08681755512952805,0.9934640526771545
2,36,0.1289334490728778,0.08046907931566238,0.9934640526771545
2,37,0.1665641555573021,0.07200747728347778,0.9934640526771545
2,38,0.11356863412777139,0.08907315880060196,0.9803921580314636
2,39,0.15137661856146498,0.07204082608222961,0.9869281053543091
2,40,0.12383973036564928,0.07450728118419647,1.0
2,41,0.13938727525359426,0.06961295008659363,0.9934640526771545
2,42,0.12332235917698738,0.0650661364197731,0.9934640526771545
2,43,0.1300589239131139,0.06343057751655579,1.0
2,44,0.1499167086358843,0.08296025544404984,0.9803921580314636
2,45,0.11624408833807408,0.07276246696710587,0.9869281053543091
2,46,0.11363097842179197,0.06660543382167816,0.9869281053543091
2,47,0.10530513674853234,0.0523989200592041,1.0
2,48,0.1003826419151695,0.05521951988339424,0.9934640526771545
2,49,0.11770486939885763,0.05541069060564041,0.9934640526771545
2,50,0.10677631673866145,0.05974503606557846,0.9869281053543091
2,51,0.11462708558450198,0.0548473559319973,0.9869281053543091
2,52,0.10868120493169603,0.050600700080394745,0.9934640526771545
2,53,0.09725778012968309,0.06086483597755432,1.0
2,54,0.09205452756508768,0.054109055548906326,0.9934640526771545
2,55,0.07791004209212085,0.04641982167959213,1.0
2,56,0.09040718638031177,0.04215514659881592,1.0
2,57,0.09072940859048727,0.04159092530608177,1.0
2,58,0.07699312119843574,0.04869783669710159,0.9869281053543091
2,59,0.10767135856537846,0.04373129829764366,0.9934640526771545
2,60,0.07500969456227798,0.043922845274209976,0.9934640526771545
2,61,0.08051922584379186,0.035678282380104065,1.0
2,62,0.06471965869878257,0.04336721450090408,0.9934640526771545
2,63,0.06500344028353025,0.03541925922036171,1.0
2,64,0.09562252973877518,0.03339860960841179,1.0
2,65,0.10894177491937936,0.05866781249642372,0.9869281053543091
2,66,0.08292288820170823,0.04028119146823883,1.0
2,67,0.0813372540573834,0.03876349329948425,0.9934640526771545
2,68,0.09158361932085879,0.045201949775218964,1.0
2,69,0.13840134874735466,0.03875178471207619,1.0
2,70,0.10066395864806361,0.04333926737308502,0.9869281053543091
2,71,0.08084891661585376,0.044389333575963974,1.0
2,72,0.0797916912999233,0.03551625460386276,1.0
2,73,0.07735276336693231,0.042207784950733185,0.9869281053543091
2,74,0.08452506209385462,0.03945991396903992,0.9869281053543091
3,1,1.288493641502107,1.280083417892456,0.43820226192474365
3,2,0.9314238779685077,1.0070818662643433,0.5617977380752563
3,3,0.7997419282298563,0.7502996921539307,0.7640449404716492
3,4,0.7137656958816606,0.5762296319007874,0.8764045238494873
3,5,0.6478102905366122,0.49152326583862305,0.9101123809814453
3,6,0.5585833364130591,0.4395388960838318,0.9438202381134033
3,7,0.4798493978312558,0.393202543258667,0.932584285736084
3,8,0.43327839683998576,0.3225620687007904,0.9887640476226807
3,9,0.39778156734793385,0.29777660965919495,0.9775280952453613
3,10,0.37915350565367645,0.25615501403808594,0.9887640476226807
3,11,0.34933146064543663,0.2437674105167389,0.9887640476226807
3,12,0.3337805686551896,0.2230258733034134,0.9887640476226807
3,13,0.27159696401994854,0.22189757227897644,0.9887640476226807
3,14,0.29264974266366883,0.19494765996932983,0.9887640476226807
3,15,0.24280385920763625,0.16955755650997162,0.9887640476226807
3,16,0.23238606968194322,0.15503884851932526,1.0
3,17,0.24963460553942435,0.1990458071231842,0.9438202381134033
3,18,0.22180202237480437,0.17345374822616577,0.966292142868042
3,19,0.19421974777260706,0.14111271500587463,1.0
3,20,0.19018807016370243,0.13964000344276428,0.9887640476226807
3,21,0.15974914025315237,0.10867950320243835,1.0
3,22,0.16560016279025455,0.11425648629665375,1.0
3,23,0.16210958838005504,0.12034494429826736,1.0
3,24,0.1465057246672833,0.10527561604976654,1.0
3,25,0.12967334203707898,0.08957833051681519,1.0
3,26,0.15263937638543756,0.09019429236650467,1.0
3,27,0.16272726247225272,0.09530284255743027,1.0
3,28,0.12220670610590054,0.08992995321750641,1.0
3,29,0.12184080942664914,0.08224193006753922,1.0
3,30,0.11091649200757751,0.07194725424051285,1.0
3,31,0.10736295870502892,0.07272695004940033,1.0
3,32,0.14055426609333213,0.0823763906955719,0.9887640476226807
3,33,0.12178081502694912,0.07397188246250153,0.9887640476226807
3,34,0.10617286984420493,0.06014572083950043,1.0
3,35,0.128845284128433,0.07798376679420471,0.9887640476226807
3,36,0.11855812065894036,0.09755288809537888,0.9775280952453613
3,37,0.1149741117378025,0.07308609783649445,0.9887640476226807
3,38,0.08915237156326508,0.04729396849870682,1.0
3,39,0.0950161866900866,0.0712752416729927,1.0
3,40,0.10681844988594884,0.05825796723365784,1.0
3,41,0.07592487800151795,0.04967033118009567,1.0
3,42,0.07890518690885791,0.050125718116760254,1.0
3,43,0.09656703833233365,0.042698100209236145,1.0
3,44,0.09115327082936416,0.04535900056362152,1.0
3,45,0.10491693797318832,0.05047785863280296,1.0
3,46,0.09836573818760455,0.053430020809173584,1.0
3,47,0.0720586620671365,0.06066793203353882,0.9887640476226807
3,48,0.06627690262349366,0.04214226454496384,1.0
3,49,0.06285929146325192,0.046923115849494934,1.0
3,50,0.07869524777392901,0.032471977174282074,1.0
3,51,0.08805559853763531,0.03895609453320503,1.0
3,52,0.057512036884379815,0.06162916123867035,0.9887640476226807
3,53,0.08406425292229713,0.04679723083972931,1.0
3,54,0.07155202660719147,0.06608898937702179,0.9775280952453613
3,55,0.07349815000506009,0.05073212459683418,1.0
3,56,0.09704160671252424,0.053948044776916504,1.0
3,57,0.06385140864135665,0.052518270909786224,0.9887640476226807
3,58,0.08264566862674626,0.05558299645781517,0.9887640476226807
3,59,0.08431304431022585,0.04612680897116661,0.9887640476226807
3,60,0.07671067795104078,0.029457194730639458,1.0
3,61,0.06152752979332224,0.026484686881303787,1.0
3,62,0.09213447525068318,0.027363264933228493,1.0
3,63,0.04848987842574144,0.036176733672618866,1.0
3,64,0.05312285908614583,0.033413100987672806,1.0
3,65,0.07966277190029164,0.03070683963596821,1.0
3,66,0.07914638103883895,0.035929009318351746,1.0
3,67,0.06723641905257159,0.037760671228170395,0.9887640476226807
3,68,0.05415508173920614,0.029540617018938065,1.0
3,69,0.06893542989173813,0.03548602759838104,1.0
3,70,0.07588374751912969,0.028991948813199997,1.0
3,71,0.07109171487486271,0.03684530779719353,0.9887640476226807
4,1,1.2041151615796168,1.2735204696655273,0.4000000059604645
4,2,0.9235891149847547,1.0041435956954956,0.7666666507720947
4,3,0.8050014040746741,0.789379894733429,0.8444444537162781
4,4,0.6950937917877956,0.6563945412635803,0.8888888955116272
4,5,0.6185392332340472,0.5841373205184937,0.8999999761581421
4,6,0.5468740407274573,0.5017911195755005,0.9111111164093018
4,7,0.4984544726366496,0.45926323533058167,0.9222221970558167
4,8,0.4484992476787356,0.4212997555732727,0.9333333373069763
4,9,0.4390580696954253,0.34906005859375,0.9555555582046509
4,10,0.40089554154411866,0.33532121777534485,0.9555555582046509
4,11,0.3817413495390455,0.2703419029712677,0.9777777791023254
4,12,0.3162699536888639,0.29257914423942566,0.9555555582046509
4,13,0.33114333706007476,0.2667009234428406,0.9555555582046509
4,14,0.2772632023906181,0.2097172886133194,0.9777777791023254
4,15,0.2748828964997392,0.28080880641937256,0.9444444179534912
4,16,0.2627160234675223,0.19643442332744598,0.9666666388511658
4,17,0.25658730281650693,0.1897476762533188,0.9666666388511658
4,18,0.24961504735340728,0.15699684619903564,0.9777777791023254
4,19,0.22979468271877226,0.18142496049404144,0.9777777791023254
4,20,0.2419893720202683,0.16092543303966522,0.9666666388511658
4,21,0.2640830826693477,0.13363344967365265,0.9777777791023254
4,22,0.18098491446747964,0.18192405998706818,0.9666666388511658
4,23,0.1814509319007726,0.11949381232261658,0.9777777791023254
4,24,0.19986160091273691,0.12416475266218185,0.9777777791023254
4,25,0.1991665913255175,0.11423717439174652,0.9888888597488403
4,26,0.16526230930952737,0.13888302445411682,0.9666666388511658
4,27,0.1706392968392504,0.13909058272838593,0.9666666388511658
4,28,0.18779089421198514,0.1181337907910347,0.9666666388511658
4,29,0.16856124486712462,0.11366914957761765,0.9888888597488403
4,30,0.13384216793334286,0.09730637073516846,0.9888888597488403
4,31,0.18961131934961561,0.06457176804542542,1.0
4,32,0.14497149764503564,0.10759449005126953,0.9666666388511658
4,33,0.12096353871387672,0.07123075425624847,1.0
4,34,0.1653204589917515,0.12344677001237869,0.9666666388511658
4,35,0.16002234865947323,0.06574477255344391,1.0
4,36,0.17988995285653278,0.08079786598682404,1.0
4,37,0.14684936799397125,0.08840803802013397,0.9888888597488403
4,38,0.12040901365201118,0.06785798817873001,1.0
4,39,0.14257677352230852,0.08523967117071152,0.9777777791023254
4,40,0.10049827940226919,0.0803057923913002,0.9888888597488403
4,41,0.12264320336652725,0.05627448856830597,0.9888888597488403
4,42,0.10606108548232863,0.055729977786540985,1.0
4,43,0.10584311763555306,0.0678238719701767,1.0
4,44,0.10411078577542174,0.05028202384710312,1.0
4,45,0.12270555287105603,0.07552769780158997,0.9777777791023254
4,46,0.1028958709694404,0.04172220081090927,1.0
4,47,0.09731429895561045,0.08203829824924469,0.9666666388511658
4,48,0.1195593180742053,0.0565318837761879,1.0
4,49,0.07326550040785121,0.04916125908493996,0.9888888597488403
4,50,0.10060962376014962,0.03848199173808098,1.0
4,51,0.1018935250972516,0.06652327626943588,0.9777777791023254
4,52,0.08277219056424515,0.039228715002536774,1.0
4,53,0.07500056088876329,0.06924612820148468,1.0
4,54,0.09175386851993055,0.03340262919664383,1.0
4,55,0.07460330533717878,0.0388626866042614,1.0
4,56,0.07082422135284593,0.04820546507835388,0.9888888597488403
4,57,0.07809556335293127,0.03916722536087036,1.0
4,58,0.07853756013496146,0.05507868155837059,0.9888888597488403
4,59,0.08189775650672491,0.025120515376329422,1.0
4,60,0.07739061380618185,0.04877203330397606,0.9888888597488403
4,61,0.08498107254999118,0.04625633731484413,1.0
4,62,0.08343506526222545,0.052175141870975494,1.0
4,63,0.08191801389442623,0.0335913710296154,1.0
4,64,0.10713959892810379,0.027927707880735397,1.0
4,65,0.134114030151736,0.028064420446753502,1.0
4,66,0.09855354863388763,0.060554858297109604,0.9888888597488403
4,67,0.06410218478895682,0.03430025652050972,1.0
4,68,0.06032721739447578,0.026857854798436165,1.0
4,69,0.0816341253687005,0.04068763926625252,1.0
